"id","listing_url","last_scraped","host_id","host_name","host_since","host_location","neighbourhood","neighbourhood_cleansed","zipcode","property_type","room_type","accommodates","bathrooms","bedrooms","beds","price","number_of_reviews","review_scores_rating","cancellation_policy","amenities"
13037975,"https://www.airbnb.com/rooms/13037975","2016-07-04",63932205,"Matthieu & Anne","2016-03-21","FR","","Vaugirard","75015","House","Entire home/apt",2,1,1,1,79,0,NA,"moderate","TV|Kitchen|Pets Allowed|Heating|Washer|Smoke Detector|Hangers|Hair Dryer|Iron"
1153208,"https://www.airbnb.com/rooms/1153208","2016-07-04",5177832,"Anne-Claire","2013-02-21","Paris, Île-de-France, France","Commerce - Dupleix","Vaugirard","75015","House","Entire home/apt",4,1,1,2,120,13,89,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Free Parking on Premises|Pets live on this property|Cat(s)|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo"
8359159,"https://www.airbnb.com/rooms/8359159","2016-07-04",44060274,"Anne","2015-09-13","Paris, Île-de-France, France","Commerce - Dupleix","Vaugirard","75015","House","Entire home/apt",6,2,4,4,210,1,100,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Hot Tub|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials|Shampoo"
13204472,"https://www.airbnb.com/rooms/13204472","2016-07-04",34576837,"David","2015-05-30","FR","Commerce - Dupleix","Vaugirard","75015","Townhouse","Entire home/apt",8,3,5,6,501,0,NA,"moderate","TV|Cable TV|Internet|Wireless Internet|Air Conditioning|Kitchen|Elevator in Building|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
6518674,"https://www.airbnb.com/rooms/6518674","2016-07-04",17104756,"Stephan","2014-06-22","Paris, Île-de-France, France","Commerce - Dupleix","Vaugirard","75015","House","Entire home/apt",5,1,3,5,216,4,100,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Fire Extinguisher|Essentials|Shampoo|Hangers|Hair Dryer|Iron"
5859850,"https://www.airbnb.com/rooms/5859850","2016-07-04",29642245,"Luxury Retreats","2015-03-19","FR","","Vaugirard","75015","Villa","Entire home/apt",8,3,4,6,2154,0,NA,"super_strict_60","TV|Cable TV|Internet|Wireless Internet|Air Conditioning|Pool|Kitchen|Free Parking on Premises|Indoor Fireplace|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Safety Card|Fire Extinguisher|Essentials|Shampoo|Hangers|Hair Dryer|Iron"
7429205,"https://www.airbnb.com/rooms/7429205","2016-07-04",38914418,"Jean","2015-07-19","FR","Porte de Versailles","Vaugirard","75015","Townhouse","Entire home/apt",7,2,4,5,501,0,NA,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Elevator in Building|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials"
474684,"https://www.airbnb.com/rooms/474684","2016-07-04",2235619,"Christ","2012-04-27","Paris, Île-de-France, France","Commerce - Dupleix","Vaugirard","75015","House","Private room",2,1,1,1,70,6,90,"flexible","Cable TV|Internet|Heating|Essentials|Shampoo|Hangers|Hair Dryer|translation missing: en.hosting_amenity_49|translation missing: en.hosting_amenity_50"
6241100,"https://www.airbnb.com/rooms/6241100","2016-07-04",32397536,"Dominique","2015-05-02","Paris, Île-de-France, France","Vaugirard","Vaugirard","75015","House","Entire home/apt",4,2,2,4,251,0,NA,"strict","TV|Internet|Wireless Internet|Air Conditioning|Kitchen|Pets Allowed|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Safety Card|Essentials|Shampoo|Hangers|Hair Dryer|Iron"
864381,"https://www.airbnb.com/rooms/864381","2016-07-04",3708634,"Emmanuel","2012-09-29","In between Paris and the French countryside (Normandy)","Commerce - Dupleix","Vaugirard","75015","House","Entire home/apt",8,2,3,5,226,46,97,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Safety Card|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
5974545,"https://www.airbnb.com/rooms/5974545","2016-07-04",28184220,"Pascal","2015-02-22","Paris, Île-de-France, France","Montparnasse","Vaugirard","75015","House","Entire home/apt",4,2,2,3,120,0,NA,"flexible","TV|Internet|Wireless Internet|Kitchen|Pets live on this property|Cat(s)|Heating|Fire Extinguisher|Essentials|Shampoo"
12124986,"https://www.airbnb.com/rooms/12124986","2016-07-04",62072189,"Lotfi","2016-03-08","FR","","Vaugirard","75015","House","Private room",6,3,1,3,79,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Free Parking on Premises|Pets Allowed|Hot Tub|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Fire Extinguisher|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
4775490,"https://www.airbnb.com/rooms/4775490","2016-07-03",4850876,"Luciana","2013-01-26","Paris, Île-de-France, France","Commerce - Dupleix","Vaugirard","75015","House","Entire home/apt",2,1,2,1,58,12,98,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Heating|Washer|Safety Card|Essentials"
5033143,"https://www.airbnb.com/rooms/5033143","2016-07-03",25623820,"Marion","2015-01-05","US","Commerce - Dupleix","Vaugirard","75015","House","Entire home/apt",5,2,2,5,251,2,80,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Essentials"
13410904,"https://www.airbnb.com/rooms/13410904","2016-07-03",21887707,"Vincent","2014-09-28","Paris, Île-de-France, France","Commerce - Dupleix","Vaugirard","75015","Townhouse","Private room",2,1,1,1,90,8,98,"moderate","TV|Wireless Internet|Kitchen|Hot Tub|Washer|Dryer|Smoke Detector|Essentials|Shampoo|Lock on Bedroom Door|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
11781279,"https://www.airbnb.com/rooms/11781279","2016-07-03",5801178,"Stanislas Et Anne","2013-04-06","Paris, Île-de-France, France","Vaugirard","Vaugirard","75015","House","Entire home/apt",8,2,4,5,300,2,100,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Safety Card|Fire Extinguisher|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
8162050,"https://www.airbnb.com/rooms/8162050","2016-07-03",33634853,"Mónica","2015-05-18","Madrid, Community of Madrid, Spain","Commerce - Dupleix","Vaugirard","75015","House","Entire home/apt",1,1,1,2,120,0,NA,"flexible","TV|Smoke Detector|Carbon Monoxide Detector|Shampoo"
4696882,"https://www.airbnb.com/rooms/4696882","2016-07-03",24281801,"Nathalie","2014-11-29","Madrid, Community of Madrid, Spain","Montparnasse","Vaugirard","75015","House","Entire home/apt",6,1.5,3,5,216,24,88,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Doorman|Elevator in Building|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|Essentials|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
8669381,"https://www.airbnb.com/rooms/8669381","2016-07-03",19285995,"Thomas","2014-08-01","Paris, Île-de-France, France","Commerce - Dupleix","Vaugirard","75015","House","Entire home/apt",2,1,0,1,49,5,100,"flexible","TV|Cable TV|Internet|Wireless Internet|Kitchen|Elevator in Building|Heating|Smoke Detector|Essentials|Shampoo|Hair Dryer|Iron"
323470,"https://www.airbnb.com/rooms/323470","2016-07-04",1655704,"Vanier","2012-01-26","Paris, Île-de-France, France","Bercy","Reuilly","75012","House","Entire home/apt",8,2,3,4,136,15,97,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Essentials|24-Hour Check-in|Hair Dryer|Iron"
5308166,"https://www.airbnb.com/rooms/5308166","2016-07-04",14153961,"Angelika","2014-04-11","Paris, Île-de-France, France","Bercy","Reuilly","75012","House","Entire home/apt",2,1,1,1,95,13,89,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Essentials"
8592864,"https://www.airbnb.com/rooms/8592864","2016-07-04",6142261,"Marine","2013-04-29","Paris, Île-de-France, France","","Reuilly","94220","House","Entire home/apt",7,2,3,4,120,1,100,"moderate","TV|Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials|Shampoo"
11141264,"https://www.airbnb.com/rooms/11141264","2016-07-03",36685174,"Ferran","2015-06-25","Barcelona, Catalonia, Spain","Bastille","Reuilly","75012","House","Entire home/apt",4,1,2,2,136,4,100,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Doorman|Elevator in Building|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
529071,"https://www.airbnb.com/rooms/529071","2016-07-03",2599352,"Daniel","2012-06-10","Paris, Île-de-France, France","Nation","Reuilly","75012","House","Entire home/apt",6,1.5,2,5,121,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets live on this property|Cat(s)|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Essentials|Iron"
11727645,"https://www.airbnb.com/rooms/11727645","2016-07-03",35836771,"Nadia","2015-06-15","Saint-Maurice, Île-de-France, France","","Reuilly","94410","House","Entire home/apt",5,1,3,4,60,1,NA,"flexible","TV|Cable TV|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Smoke Detector|Essentials|24-Hour Check-in|translation missing: en.hosting_amenity_50"
7639505,"https://www.airbnb.com/rooms/7639505","2016-07-03",22579458,"Franck","2014-10-15","Charenton-le-Pont, Île-de-France, France","","Reuilly","75012","House","Entire home/apt",4,1,2,2,99,16,99,"strict","TV|Internet|Wireless Internet|Kitchen|Indoor Fireplace|Heating|Family/Kid Friendly|Washer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hair Dryer|Iron|Laptop Friendly Workspace"
13673163,"https://www.airbnb.com/rooms/13673163","2016-07-03",79543697,"Marc","2016-06-23","FR","Bastille","Reuilly","75012","House","Entire home/apt",7,2.5,3,6,341,0,NA,"flexible","TV|Cable TV|Wireless Internet|Air Conditioning|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
12381465,"https://www.airbnb.com/rooms/12381465","2016-07-04",60979634,"Dorothée","2016-02-29","Paris, Île-de-France, France","Nation","Reuilly","75012","House","Private room",2,1,1,1,35,7,100,"moderate","Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Smoke Detector|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
8249736,"https://www.airbnb.com/rooms/8249736","2016-07-04",43505536,"Frédéric","2015-09-06","Paris, Île-de-France, France","Nation","Reuilly","75012","House","Private room",2,1,1,1,100,0,NA,"flexible","Internet|Wireless Internet|Air Conditioning|Heating|Washer|Dryer|Smoke Detector|First Aid Kit|Essentials"
1308953,"https://www.airbnb.com/rooms/1308953","2016-07-04",7115722,"Aigoul","2013-06-25","Paris, Île-de-France, France","Nation","Reuilly","75012","House","Entire home/apt",2,1,1,1,129,1,100,"strict","TV|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Washer|Dryer"
13617589,"https://www.airbnb.com/rooms/13617589","2016-07-04",7239393,"Mélissa","2013-07-02","Paris, Île-de-France, France","Bercy","Reuilly","75012","House","Entire home/apt",6,2,2,3,391,0,NA,"strict","TV|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
9418035,"https://www.airbnb.com/rooms/9418035","2016-07-04",27829772,"Coralie","2015-02-16","Paris, Île-de-France, France","Bercy","Reuilly","75012","House","Entire home/apt",4,1,2,2,62,1,100,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Elevator in Building|Buzzer/Wireless Intercom|Family/Kid Friendly|Washer|Smoke Detector"
11907153,"https://www.airbnb.com/rooms/11907153","2016-07-04",60979634,"Dorothée","2016-02-29","Paris, Île-de-France, France","Nation","Reuilly","75012","House","Private room",4,1,1,2,70,1,80,"moderate","Wireless Internet|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Washer|Smoke Detector|Safety Card|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
10325848,"https://www.airbnb.com/rooms/10325848","2016-07-04",15367596,"Roxanne","2014-05-11","Paris, Île-de-France, France","Nation","Reuilly","75012","Townhouse","Entire home/apt",11,3,4,6,300,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Smoke Detector|Safety Card|Fire Extinguisher|Essentials|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
5333467,"https://www.airbnb.com/rooms/5333467","2016-07-04",27639786,"Jean Pierre","2015-02-12","Paris, Île-de-France, France","Gare de Lyon","Reuilly","75012","House","Entire home/apt",3,1,1,2,150,20,98,"moderate","Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|Safety Card|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
3754831,"https://www.airbnb.com/rooms/3754831","2016-07-04",3193488,"Benjamin","2012-08-08","Paris, Île-de-France, France","Bastille","Reuilly","75012","House","Entire home/apt",4,1,2,2,120,2,90,"flexible","Internet|Wireless Internet|Kitchen|Smoking Allowed|Pets Allowed|Heating|Washer|Essentials|Shampoo"
11392833,"https://www.airbnb.com/rooms/11392833","2016-07-04",59769025,"Anthony","2016-02-21","Paris, Île-de-France, France","Nation","Reuilly","75012","Townhouse","Private room",1,1,1,1,25,0,NA,"flexible","TV|Wireless Internet|Kitchen|Heating|Smoke Detector|24-Hour Check-in"
4899034,"https://www.airbnb.com/rooms/4899034","2016-07-03",17495368,"Ghyslaine","2014-07-01","Les Angles, Languedoc-Roussillon, France","Bastille","Reuilly","75011","House","Entire home/apt",2,1,1,1,50,24,93,"strict","TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Heating|Family/Kid Friendly|Washer|Smoke Detector|Safety Card|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace|translation missing: en.hosting_amenity_50"
12405500,"https://www.airbnb.com/rooms/12405500","2016-07-03",60979634,"Dorothée","2016-02-29","Paris, Île-de-France, France","Nation","Reuilly","75012","House","Private room",2,1,1,1,35,7,97,"moderate","Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Suitable for Events|Washer|Smoke Detector|Fire Extinguisher|Essentials|Shampoo|24-Hour Check-in|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
6971542,"https://www.airbnb.com/rooms/6971542","2016-07-03",17746779,"Elise","2015-06-23","US","Nation","Reuilly","75012","House","Entire home/apt",6,2,4,4,191,0,NA,"flexible","TV|Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Fire Extinguisher|Essentials"
2383011,"https://www.airbnb.com/rooms/2383011","2016-07-03",12173719,"Sabine","2014-02-12","Vincennes, Île-de-France, France","","Reuilly","94300","Townhouse","Entire home/apt",8,2,5,5,210,7,94,"strict","TV|Cable TV|Internet|Wireless Internet|Air Conditioning|Kitchen|Indoor Fireplace|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|Fire Extinguisher|Essentials|Hangers|Hair Dryer|Iron"
3430844,"https://www.airbnb.com/rooms/3430844","2016-07-03",4197891,"Joel","2012-11-20","Paris, Île-de-France, France","","Reuilly","75","House","Entire home/apt",12,5,6,7,852,32,94,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Pets Allowed|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Fire Extinguisher|Essentials|Shampoo|translation missing: en.hosting_amenity_50"
3164101,"https://www.airbnb.com/rooms/3164101","2016-07-03",16049792,"Alexis","2014-05-27","Paris, Île-de-France, France","Nation","Reuilly","75012","House","Entire home/apt",3,1.5,2,2,99,9,93,"moderate","TV|Cable TV|Internet|Wireless Internet|Kitchen|Breakfast|Buzzer/Wireless Intercom|Heating|Family/Kid Friendly|Washer|Dryer|Smoke Detector|First Aid Kit|Safety Card|Fire Extinguisher|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
3338475,"https://www.airbnb.com/rooms/3338475","2016-07-04",7572742,"Michael","2013-07-18","Paris, Île-de-France, France","Louvre - Tuileries","Louvre","75001","House","Entire home/apt",3,1,0,2,139,10,93,"moderate","TV|Cable TV|Internet|Wireless Internet|Air Conditioning|Wheelchair Accessible|Kitchen|Smoking Allowed|Heating|Family/Kid Friendly|Suitable for Events|Washer|Dryer|Essentials|Shampoo"
5831552,"https://www.airbnb.com/rooms/5831552","2016-07-04",24864399,"LaCure","2014-12-15","Toronto, Ontario, Canada","Palais Royal","Louvre","75001","Villa","Entire home/apt",4,2,2,2,411,0,NA,"super_strict_30","Cable TV|Wireless Internet|Air Conditioning|Kitchen|Heating|Family/Kid Friendly|Washer|Dryer|Essentials|Shampoo"
4499088,"https://www.airbnb.com/rooms/4499088","2016-07-04",18627927,"Bertrand","2014-07-22","FR","Palais Royal","Louvre","75001","House","Entire home/apt",2,1,0,1,70,0,NA,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Elevator in Building|Heating|Smoke Detector|First Aid Kit|Safety Card|Essentials"
7936602,"https://www.airbnb.com/rooms/7936602","2016-07-04",41852078,"Gaston","2015-08-18","FR","Châtelet - Les Halles - Beaubourg","Louvre","75002","House","Entire home/apt",4,1.5,2,2,181,4,90,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Buzzer/Wireless Intercom|Heating|Suitable for Events|Washer|Smoke Detector|Essentials|Shampoo"
4239404,"https://www.airbnb.com/rooms/4239404","2016-07-03",2288803,"Fabien","2012-05-04","Paris, Île-de-France, France","Palais Royal","Louvre","75001","House","Entire home/apt",8,2,4,7,754,5,96,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Heating|Washer|Dryer|Smoke Detector|Carbon Monoxide Detector|First Aid Kit|Safety Card|Fire Extinguisher|Essentials|translation missing: en.hosting_amenity_49|translation missing: en.hosting_amenity_50"
12159796,"https://www.airbnb.com/rooms/12159796","2016-07-04",25868478,"Jean François","2015-01-09","Paris, Île-de-France, France","Saint-Germain-des-Prés - Odéon","Luxembourg","75006","Townhouse","Entire home/apt",6,1.5,2,4,150,4,80,"strict","TV|Cable TV|Internet|Wireless Internet|Kitchen|Heating|Family/Kid Friendly|Washer|Essentials|Shampoo|Hangers|Hair Dryer|Iron|Laptop Friendly Workspace"
